freq,f_len,max_subgram_freq,partial_order,min_support,mutual_confidence,f_avg_wordlength,f_pos_nn,f_pos_prop,f_pos_verb,f_pos_adj,f_pos_deter,f_pos_empty,f_pos_other,f_completeness,f_postagUniqueness,is_know_phrase
2,2,0,0,0.04,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,2,0,1,0.02,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,3,6,0,0.02,-1,6.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.02,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.02,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.09,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,5,0,0.02,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,2,0,0.02,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
118,2,0,0,2.19,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
6,3,118,0,0.05,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,118,0,0.01,-1,3.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,118,0,0.01,-1,6.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,4,118,0,0.01,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
7,3,118,0,0.06,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,5,118,0,0.01,59.5,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,118,1,0.01,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,4,118,0,0.03,-1,5.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,1,0,0.02,-1,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,1,0,0.02,-1,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,11,21,0,-1,-1,6.09,0.818,0.0,0.0,0.091,0.0,0.091,0.0,0,0,2
2,3,0,0,0.04,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,2,0,0.02,-1,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,1,0,0.02,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,5.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,3,17,0,0.07,-1,5.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,5.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,3.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
9,3,0,0,0.64,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,16,0,0.07,-1,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,3,4,0,0.21,-1,6.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,9,61,0,-1,-1,7.33,0.889,0.0,0.0,0.111,0.0,0.0,0.0,0,0,2
1,7,18,0,0.33,-1,6.86,0.857,0.0,0.0,0.143,0.0,0.0,0.0,0,0,1
2,4,3,0,0.14,-1,5.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
23,1,0,0,1.64,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.13,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.09,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
10,2,0,0,0.71,-1,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,10,0,0.07,1.833,9.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
12,2,0,0,0.86,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,4,12,0,0.21,2.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
18,6,48,0,1.5,0.312,10.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,9,88,0,0.06,0.074,9.56,0.889,0.0,0.111,0.0,0.0,0.0,0.0,0,0,1
3,2,0,0,0.21,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,6,0,0.21,-1,10.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,7.67,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
5,2,0,0,0.36,-1,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,3,0,0.14,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,3,0,0.07,-1,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
21,4,3,0,1.5,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,21,0,0.05,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,3,0,0.07,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,0,0,0.14,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,2,0,0.07,-1,6.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
23,6,0,0,-1,-1,8.33,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
9,9,23,0,0.39,-1,7.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,12,23,0,0.11,-1,7.75,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,0,0,0.07,-1,6.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,3,4,0,0.07,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,5,33,0,0.07,-1,4.8,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
8,2,0,0,0.57,-1,10.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,8,0,0.07,4.5,9.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
8,3,0,0,0.57,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,7,8,0,0.12,-1,6.86,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
5,2,0,0,0.36,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,76,0,0.07,0.039,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
10,2,0,0,0.71,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,10,0,0.07,1.833,8.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,7.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2
2,3,0,0,0.14,-1,10.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
44,1,0,0,3.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
11,2,0,0,0.25,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,11,0,0.02,2.0,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.02,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,8.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,9.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,10.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,14.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,9,18,0,-1,-1,4.56,0.667,0.0,0.0,0.111,0.0,0.222,0.0,0,0,1
2,2,0,0,0.14,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,6.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
9,1,0,0,0.64,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
8,1,0,0,0.57,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,67,0,0.07,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,5,0,0.07,-1,10.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
29,2,0,0,2.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,6.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
2,3,2,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,2,0,0.07,-1,7.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,4.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,9.67,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,4,2,0,0.14,-1,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,2,0,0.5,-1,5.43,0.857,0.0,0.0,0.0,0.0,0.143,0.0,0,0,2
2,4,0,0,0.14,-1,8.75,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0,0,1
3,1,0,0,0.21,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,4,121,0,0.21,-1,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,4,0,0.07,-1,6.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,4,0,0,0.07,-1,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,1,0,1.0,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,8.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
28,1,0,0,2.0,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,121,0,0.04,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,18,0,-1,-1,4.75,0.75,0.0,0.0,0.125,0.0,0.125,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,1,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
16,2,0,0,1.14,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,16,0,0.12,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,16,0,0.06,1.7,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,16,0,0.06,8.5,10.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
10,4,16,0,0.62,-1,8.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,8,16,0,0.1,2.833,7.38,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0,0,2
8,3,16,0,0.5,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,16,0,0.06,1.417,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
16,2,0,0,1.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,16,0,0.06,8.5,7.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,4,16,0,0.06,1.7,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,0,0,0.5,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,9.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,5,5,0,0.07,-1,7.2,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,0,2
26,1,0,0,1.86,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,0,0,0.04,-1,8.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,2,0,0,0.04,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,11.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,3.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,4,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,1,0,0,0.5,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,1,0,0,0.07,-1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
6,2,0,0,0.43,-1,7.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,10,0,0.07,0.35,7.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
8,2,0,0,0.57,-1,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,8,0,0.07,4.5,7.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
45,1,0,0,3.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.02,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,2,0,0,0.09,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,5,3,0,0.07,2.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,3,0,0,0.14,-1,6.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,1
9,2,0,0,0.64,-1,7.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
1,5,9,0,0.07,1.0,8.4,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,0,2
4,4,1,0,0.18,-1,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.09,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.05,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
22,1,0,0,1.57,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,0,0,0.05,-1,3.0,0.667,0.0,0.0,0.0,0.0,0.333,0.0,0,0,2
1,9,4,0,0.25,-1,3.78,0.778,0.0,0.0,0.0,0.0,0.222,0.0,0,0,2
1,15,4,0,-1,-1,5.8,0.8,0.0,0.0,0.133,0.0,0.067,0.0,0,0,2
1,9,4,0,0.25,-1,7.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
310,2,0,0,14.09,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,310,0,0.01,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,6,310,0,0.01,156.5,4.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,310,0,0.33,-1,4.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,310,0,0.0,155.5,4.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,1.285,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,310,0,0.0,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,310,0,0.0,-1,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,3,310,0,0.01,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,3,310,0,0.01,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,310,0,0.0,51.833,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,310,0,0.0,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,5,310,0,0.01,-1,6.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,-1,6.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
25,6,310,0,0.08,55.833,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,310,0,0.04,25.917,5.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,310,0,0.0,12.958,8.17,0.833,0.0,0.0,0.167,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,310,0,0.0,155.5,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,310,0,0.0,155.5,7.17,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,310,0,0.0,77.75,6.4,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
2,3,310,0,0.01,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,310,0,0.0,77.75,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,5,310,0,0.01,-1,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
